id,doi,doi_norm,donor,acceptor,donor_canonical,acceptor_canonical,donor_smiles,acceptor_smiles,voc,jsc,ff,pce,pce_recomputed,pce_relative_error_percent,pce_avg,pce_best,d_a_ratio,additive,additive_canonical,additive_ratio,device_structure,device_type,etl,etl_canonical,htl,htl_canonical,active_layer_thickness,solvent,solvent_canonical,annealing_temp,homo_d,lumo_d,eg_d,homo_a,lumo_a,eg_a
723,10.1039/c9tc02663k,10.1039/c9tc02663k,PBDD-CH-S,ITIC,,ITIC,CCCCC(CC)CSc1ccc(-c2c3cc(-c4sc(-c5sc(-c6cc(C7CCCCC7)c(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)cc4C4CCCCC4)sc3c(-c3ccc(SCC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.96,15.24,65.8,9.63,9.6268032,0.0331962616822568,,,1:1,DIO,,0.1%,ITO/PEDOT:PSS/active layer/PDINO/Al,conventional,PDINO,PDINO,PEDOT:PSS,PEDOT:PSS,148.0,chlorobenzene,chlorobenzene,120.0,-5.47,-3.62,1.85,-5.61,-4.02,1.59
724,10.1021/jacs.7b02677,10.1021/jacs.7b02677,PBDB-T-SF,IT-4F,PBDB-T-SF,IT-4F,CCCCC(CC)CSc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(SCC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.88,20.88,71.0,13.1,13.045823999999998,0.4135572519084105,,,,,,,,,,,,,,,,,-5.41,-3.62,,-5.66,-4.14,1.53
725,10.1007/s11426-018-9334-9,10.1007/s11426-018-9334-9,PBDB-T-SF,NCBDT-4Cl,PBDB-T-SF,NCBDT-4Cl,CCCCC(CC)CSc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(SCC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCc1c2sc3c(c2c(CCCCCCCC)c2sc4c(c12)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c5cc(Cl)c(Cl)cc5C2=C(C#N)C#N)sc1-4)C(c1ccc(CCCCCC)cc1)(c1ccc(CCCCCC)cc1)c1cc(/C=C2\C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,0.851,22.35,74.3,14.1,14.13174855,0.2251670212765932,,,1:1,,,,ITO/PEDOT:PSS/active layer/PFN-Br/Ag,conventional,PFN-Br,PFN-Br,PEDOT:PSS,PEDOT:PSS,,chloroform,chloroform,,-5.41,-3.62,,-5.6,-4.02,
726,10.1002/adma.201807577,10.1002/adma.201807577,TTFQx-T1,Y5,TTFQx-T1,Y5,CCCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7cc(F)c(CC(CC)CCCC)s7)c(-c7cc(F)c(CC(CC)CCCC)s7)nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCC(CC)Cc1c(/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC(CC)CCCC)c(/C=C7\C(=O)c8ccccc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,0.89,21.2,69.6,13.1,13.132127999999998,0.2452519083969342,,,1:1.2,chloronaphthalene,CN,0.8 vol% CN,ITO/PEDOT:PSS/active layer/perylene diimide functionalized with amino N-oxide/Al,conventional,perylene diimide functionalized with amino N-oxide,PDINN,PEDOT:PSS,PEDOT:PSS,,,,130.0,-5.31,-3.62,1.69,-5.55,-3.87,1.68
727,10.1039/c7ta10262c,10.1039/c7ta10262c,TTFQx-T1,ITIC,TTFQx-T1,ITIC,CCCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nc(-c7cc(F)c(CC(CC)CCCC)s7)c(-c7cc(F)c(CC(CC)CCCC)s7)nc56)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.9,16.88,69.19999999999999,10.52,10.512863999999997,0.0678326996197975,,,,,,,,,,,,,,,,,-5.31,-3.62,1.69,-5.48,-3.83,1.65
728,10.1002/adma.201604241,10.1002/adma.201604241,PBQ-QF,ITIC,PBQ-QF,ITIC,CCCCCCCCOc1cccc(-c2nc3c(-c4cccs4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2cccc(OCCCCCCCC)c2)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.83,17.16,62.5,8.9,8.90175,0.0196629213483086,,,,IPA,IPA,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,100.0,THF,THF,,-5.34,-3.62,1.72,-5.576,-3.916,1.59
736,10.1002/solr.201800250,10.1002/solr.201800250,PBDB-TF,BDSeIC,PBDB-TF,BDSeIC,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc3-c3[se]c4cc5c6c([se]c5cc4c32)-c2sc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.97,14.0,51.9,7.1,7.04802,0.7321126760563306,,,1:1,,,,ITO/ZnO/PFN-Br/active layer/MoO3/Al,inverted,ZnO/PFN-Br,ZnO/PFN-Br,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.5,-3.61,1.89,-5.53,-3.92,1.61
737,10.1002/aenm.201900041,10.1002/aenm.201900041,PM6,ITC-2Cl,PM6,ITC-2Cl,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(csc7Cl)C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(csc5Cl)C4=C(C#N)C#N)sc23)cc1,0.91,20.1,74.1,13.6,13.553631,0.3409485294117541,,,1:1,DIO,DIO,0.2 vol%,ITO/PEDOT:PSS/PM6:acceptors/Zracac/Al,conventional,Zracac,ZrAcac,PEDOT:PSS,PEDOT:PSS,,CF,chloroform,100.0,-5.56,-3.65,,-5.58,-4.01,1.57
741,10.1039/c7ta07785h,10.1039/c7ta07785h,PBDB-TF,ITIC,PBDB-TF,ITIC,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,1.04,16.0,57.99999999999999,9.7,9.6512,0.5030927835051542,,,1:1,DIO,DIO,,inverted,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.5,-3.61,1.89,-5.6,-3.85,1.75
744,10.1002/aenm.201900041,10.1002/aenm.201900041,PM6,ITCPTC,PM6,ITCPTC,COC(=O)C(C)(C)c1cc(C)cc(-c2sc3c4sc5cc(/C=C6/C(=O)c7cc(F)cc(c7)C(=O)/C6=C\c6cc(C(C)(C)C(=O)OC)c(-c7cc(C)cc(C(C)(C)C(=O)OC)c7)s6)sc5c4c(C(C)(C)C(=O)OC)ccc2-3)c1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cscc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cscc5C4=C(C#N)C#N)sc23)cc1,0.95,17.6,73.4,12.3,12.27248,0.2237398373983811,,,1:1,DIO,DIO,0.2 vol%,ITO/PEDOT:PSS/PM6:acceptors/Zracac/Al,conventional,Zracac,ZrAcac,PEDOT:PSS,PEDOT:PSS,,CF,chloroform,100.0,-5.56,-3.65,,-5.62,-3.96,1.66
750,10.1002/solr.201800250,10.1002/solr.201800250,PBDB-TF,BDSeIC4Br,PBDB-TF,BDSeIC4Br,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5cc(Br)c(Br)cc5C4=C(C#N)C#N)sc3-c3[se]c4cc5c6c([se]c5cc4c32)-c2sc(/C=C3\C(=O)c4cc(Br)c(Br)cc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.85,16.4,68.60000000000001,9.6,9.56284,0.3870833333333342,,,1:1,,,,ITO/ZnO/PFN-Br/active layer/MoO3/Al,inverted,ZnO/PFN-Br,ZnO/PFN-Br,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.5,-3.61,1.89,-5.65,-4.02,1.63
751,10.1002/solr.201800250,10.1002/solr.201800250,PBDB-TF,BDSeTICBr-δ,PBDB-TF,BDSeTICBr-δ,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5ccc(Br)cc5C4=C(C#N)C#N)sc3-c3[se]c4cc5c6c([se]c5cc4c32)-c2sc(/C=C3\C(=O)c4ccc(Br)cc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.89,20.3,69.1,12.5,12.484297,0.1256240000000019,,,1:1,,,,ITO/ZnO/PFN-Br/active layer/MoO3/Al,inverted,ZnO/PFN-Br,ZnO/PFN-Br,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.5,-3.61,1.89,-5.63,-3.99,1.64
752,10.1021/acsaem.8b00506,10.1021/acsaem.8b00506,PBClT,ITIC,PBClT,ITIC,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5cc(Cl)c(CC(CC)CCCC)s5)c5sccc5c(-c5cc(Cl)c(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,1.01,13.95,60.0,8.46,8.4537,0.0744680851063984,,,1:1,,,,ITO/PEDOT:PSS/active layer/MoO3/Ag,conventional,,,PEDOT:PSS,PEDOT:PSS,100.0,chlorobenzene,chlorobenzene,,-5.47,-3.61,1.64,-5.576,-3.916,1.586
753,10.1002/aenm.201801212,10.1002/aenm.201801212,PCE10,SiOTIC-4F,PCE10,SiOTIC-4F,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCC(CC)COc1cc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1sc(-c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3OCC(CC)CCCCC)cc1[Si]2(CC(CC)CCCC)CC(CC)CCCC,0.65,21.6,61.4,9.0,8.620560000000001,4.215999999999988,,,1:1.5,CN,CN,,ITO/ZnO/PTB7-Th:SiOTIC-4F/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,CF,chloroform,,-5.2,-3.61,1.59,-5.28,-4.11,1.17
754,10.1002/aenm.201801212,10.1002/aenm.201801212,PCE10,COTIC-4F,PCE10,COTIC-4F,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCC(CC)COc1cc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1sc(-c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3OCC(CC)CCCCC)cc1C2(CC(CC)CCCC)CC(CC)CCCC,0.56,20.3,56.3,7.4,6.400184,13.511027027027026,,,1:1.5,CN,CN,,ITO/ZnO/PTB7-Th:COTIC-4F/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,CB,chlorobenzene,,-5.2,-3.61,1.59,-5.26,-4.16,1.1
755,10.1002/aenm.201801209,10.1002/aenm.201801209,PCE10,ITIC-2F,PCE10,ITIC-2F,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6/C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4/C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.748,16.2,70.0,8.7,8.48232,2.5020689655172377,,,1:1.5,DIO,,2 vol%,ITO/ZnO/active layer/MoOx/Ag,inverted,ZnO,ZnO,MoOx,MoO3,,chlorobenzene,chlorobenzene,,-5.2,-3.61,1.59,-5.705,-4.08,
756,10.1002/aenm.201801209,10.1002/aenm.201801209,PCE10,IOTIC-2F,PCE10,IOTIC-2F,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7ccc(F)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,0.817,21.9,65.0,12.1,11.629995,3.88433884297521,,,1:1.5,DIO,,2 vol%,ITO/ZnO/active layer/MoOx/Ag,inverted,ZnO,ZnO,MoOx,MoO3,,chlorobenzene,chlorobenzene,,-5.2,-3.61,1.59,-5.34,-4.03,1.31
757,10.1002/aenm.201801209,10.1002/aenm.201801209,PCE10,ITOTIC-2F,PCE10,ITOTIC-2F,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(-c6sc(/C=C7\C(=O)c8ccc(F)cc8C7=C(C#N)C#N)cc6OCC(CC)CCCC)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(-c4sc(C=C5C(=O)c6ccc(F)cc6C5=C(C#N)C#N)cc4OCC(CC)CCCC)sc23)cc1,0.785,7.0,61.0,3.7,3.35195,9.40675675675676,,,1:1.5,CN,,2 vol%,ITO/ZnO/active layer/MoOx/Ag,inverted,ZnO,ZnO,MoOx,MoO3,,chlorobenzene,chlorobenzene,,-5.2,-3.61,1.59,-5.22,-3.9,1.32
760,10.1021/acsami.8b20276,10.1021/acsami.8b20276,PFBTBOX,IT-4F,PFBTBOX,IT-4F,CCCCCCCCOc1c(OCCCCCCCC)c(-c2cc(F)c(-c3sc(C)cc3F)s2)c2nonc2c1C,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,1.01,15.11,63.0,10.2,9.614493,5.740264705882351,,,,,,,ITO/ZnO/PFBTBOX:acceptors/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,,-5.33,-3.61,1.72,-5.66,-4.11,1.55
763,10.1021/acs.jpclett.9b01931,10.1021/acs.jpclett.9b01931,PBDB-T2F,ITIC-2Cl-beta,PBDB-T2Cl,ITIC-2Cl-beta,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3ccsc23)cc1Cl,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7c(Cl)cccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5c(Cl)cccc5C4=C(C#N)C#N)sc23)cc1,0.94,18.47,64.60000000000001,11.21,11.215722800000002,0.0510508474576352,,,,,,,,,,,,,,,,,-5.5,-3.6,1.9,-5.3,-3.71,1.59
765,10.1021/acs.jpclett.9b01931,10.1021/acs.jpclett.9b01931,PBDB-T2Cl,a-ITIC-2Cl,PBDB-T2Cl,a-ITIC-2Cl,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3ccsc23)cc1Cl,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)sc23)cc1,0.88,18.91,73.5,12.23,12.230988,0.008078495502858,,,,,,,,,,,,,,,,,-5.5,-3.6,1.9,-5.29,-3.77,1.52
766,10.1038/s41467-019-10098-z,10.1038/s41467-019-10098-z,PBDB-TF,,PBDB-TF,,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4cc(F)c(F)cc4C2=C(C#N)C#N)sc1-3,0.84,13.42,61.0,6.88,6.8764080000000005,0.0522093023255722,,,1:1.2,,,,ITO/ZnO/active layer/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chloroform,chlorobenzene,100.0,-5.47,-3.6,1.87,-5.83,-3.86,1.97
774,10.1038/s41467-019-10098-z,10.1038/s41467-019-10098-z,PBDB-TF,PTIC,PBDB-TF,PTIC,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(CCCCCC)c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(CCCCCC)c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,0.93,16.73,66.0,10.27,10.268874,0.0109639727361177,,,1:1.2,,,,ITO/ZnO/active layer/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.47,-3.6,1.87,-5.59,-3.81,1.78
775,10.1038/s41467-019-10098-z,10.1038/s41467-019-10098-z,PBDB-TF,PTICO,PBDB-TF,PTICO,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2cc(OCCCCCC)c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1cc(OCCCCCC)c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,1.01,12.6,52.0,6.62,6.61752,0.0374622356495507,,,1:1.2,,,,ITO/ZnO/active layer/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.47,-3.6,1.87,-5.48,-3.66,1.82
776,10.1038/s41467-019-10098-z,10.1038/s41467-019-10098-z,PBDB-TF,PTICH,PBDB-TF,PTICH,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCC(CCCCCC)COc1cc(-c2ccc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)c(OCC(CCCCCC)CCCCCCCC)cc1-c1ccc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)s1,0.92,8.22,54.0,4.08,4.083696000000001,0.090588235294132,,,1:1.2,,,,ITO/ZnO/active layer/MoO3/Ag,inverted,ZnO,ZnO,MoO3,MoO3,,chlorobenzene,chlorobenzene,100.0,-5.47,-3.6,1.87,-5.62,-3.8,1.82
777,10.1039/c7ta09837e,10.1039/c7ta09837e,2D-PBTCl,ITIC,2D-PBTCl,ITIC,CCCCC(CC)COC(=O)c1ccc(-c2sc3c(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)sc(C)c3c2Cl)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.91,15.79,61.3,8.81,8.8081357,0.021161180476744,,,1:1,0.25% DIO,,0.25%,ITO/ZnO/2D-PBTCl:ITIC/MoO3/Ag,inverted,ZnO,,MoO3,,100.0,,,,-5.45,-3.6,1.72,-5.49,-3.83,1.59
786,10.1007/s11426-016-0336-6,10.1007/s11426-016-0336-6,PTB7-Th,IDT-2BR1,PTB7-Th,IDT-2BR1,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(-c4ccc(/C=C5\SC(=S)N(CC)C5=O)c5nsnc45)cc21)C(CCCCCC)(CCCCCC)c1cc(-c2ccc(/C=C4\SC(=S)N(CC)C4=O)c4nsnc24)sc1-3,0.95,15.2,60.0,8.7,8.664,0.4137931034482712,,,1:1.5,DIO,DIO,,conventional,conventional,Ca,Ca,PEDOT:PSS,PEDOT:PSS,,chlorobenzene,chlorobenzene,,-5.21,-3.6,1.58,-5.37,-3.67,1.61
