donor_smiles,acceptor_smiles,pce,replicate_count,pce_std,pce_min,pce_max
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3cc4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(-c8sc(C)c9c(F)c(C(=O)OCC(CC)CCCC)sc89)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4s3)n(CCCCCCCC)c2-c2cc3sc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)cc3s2)C1=O,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc3OCC(CC)CCCC)sc2-4)cc1,8.73,1,0.0,8.73,8.73
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3cc4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sc(-c8sc(C)c9c(F)c(C(=O)OCC(CC)CCCC)sc89)cc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4s3)n(CCCCCCCC)c2-c2cc3sc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)cc3s2)C1=O,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,8.18,1,0.0,8.18,8.18
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3cc4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4s3)n(CCCCCCCC)c2-c2cc3sccc3s2)C1=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,6.93,1,0.0,6.93,6.93
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sc(-c7scc8c7C(=O)N(CCCCCCCC)C8=O)cc6c(OCC(CC)CCCC)c5s4)s3)c3nsnc3c2-c2ccc(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)s2)C1=O,CCCCCCCCC(CCCCCCCC)n1c2cc3sccc3cc2c2cc3cc(-c4c(F)c(F)cc5nn(CCCCCCCC)nc45)sc3cc21,5.16,1,0.0,5.16,5.16
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sc(-c7scc8c7C(=O)N(CCCCCCCC)C8=O)cc6c(OCC(CC)CCCC)c5s4)s3)c3nsnc3c2-c2ccc(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)s2)C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,5.9,5,0.4297906467106981,5.06,6.1
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sc(-c7scc8c7C(=O)N(CCCCCCCC)C8=O)cc6c(OCC(CC)CCCC)c5s4)s3)c3nsnc3c2-c2ccc(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)s2)C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,5.5,1,0.0,5.5,5.5
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)c3nsnc3c2-c2cccs2)C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,5.5,1,0.0,5.5,5.5
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4cc5c(OCC(CC)CCCC)c6sccc6c(OCC(CC)CCCC)c5s4)s3)c3nsnc3c2-c2cccs2)C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,6.2,1,0.0,6.2,6.2
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4ccc(-c5c6c(c(-c7ccc(-c8cc9c(-c%10ccc(CC(CC)CCCC)s%10)c%10sccc%10c(-c%10ccc(CC(CC)CCCC)s%10)c9s8)s7)n5CCCCCCCC)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C6=O)s4)s3)n(CCCCCCCC)c2-c2cccs2)C1=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.45,3,0.6951498639382255,3.34,4.62
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8c9c(c(-c%10ccc(-c%11cc%12c(-c%13ccc(CC(CC)CCCC)s%13)c%13sccc%13c(-c%13ccc(CC(CC)CCCC)s%13)c%12s%11)s%10)n8CCCCCCCC)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C9=O)s7)s6)c6nsnc56)s4)s3)n(CCCCCCCC)c2-c2cccs2)C1=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,5.074999999999999,14,0.6665941810410607,3.78,5.73
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c(c3cc(-c4cc5c(-c6cc(F)c(CC(CC)CCCC)s6)c6sccc6c(-c6cc(F)c(CC(CC)CCCC)s6)c5s4)sc3c3sccc23)C1=O,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,15.11,1,0.0,15.11,15.11
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c[se]c(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)c2C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.28,1,0.0,0.28,0.28
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2cc3c(cc2C2SC(C)=CC21)c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c1cc(-c2ccc(-c4sc(-c5ccc(C)s5)c5c4C(=O)c4c(CC(CC)CCCC)sc(CC(CC)CCCC)c4C5=O)s2)sc31,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,6.03,1,0.0,6.03,6.03
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2cc3c(cc2C2SC(C)=CC21)c(=O)n(CC(CCCCCCCC)CCCCCCCCCC)c1cc(-c2sc(-c4c(F)c(F)c(-c5cc(CCCCCC)c(C)s5)c5nsnc45)cc2CCCCCC)sc31,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,2.73,1,0.0,2.73,2.73
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6sc(-c7cc8c9c(c(-c%10ccc(/C=C/c%11cccs%11)s%10)cc%10c9c7C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C%10=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C8=O)cc6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6sc(-c7cc8c9c(c(-c%10ccc(/C=C/c%11cccs%11)s%10)cc%10c9c7C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C%10=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C8=O)cc6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,3.48,1,0.0,3.48,3.48
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6sccc6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2ccc3c4c(c(-c5cc6sccc6s5)cc(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,0.79,1,0.0,0.79,0.79
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2csc(-c3cc4c(OCC(CC)CCCC)c5sccc5c(OCC(CC)CCCC)c4s3)c2C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,1.54,1,0.0,1.54,1.54
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2csc(-c3cc4cc(OCC(CC)CCCC)c5c6sccc6cc(OCC(CC)CCCC)c5c4s3)c2C1=O,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,3.83,7,1.409206125718273,1.86,5.26
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2nc3c(nc2C1=O)c1sc(-c2ccc(-c4cccs4)s2)cc1c1ccsc13,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,4.8100000000000005,2,1.2162236636408612,3.95,5.67
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2nc3c(nc2C1=O)c1sc(-c2cccs2)cc1c1ccsc13,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,4.595,2,1.336431816442575,3.65,5.54
CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2nc3c4ccsc4c4sc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)cc4c3nc2C1=O,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,15.42,1,0.0,15.42,15.42
CCCCCCCCCCC(CCCCCCCC)CN1C=C2C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c3ccc(-c4cc5sc(-c6cccs6)cc5s4)s3)=C2C1=O,C=Cc1cnc(-c2cc3c4c(c(-c5ncc(-c6ccc(-c7cnc(-c8cc9c%10c(c(-c%11nccs%11)cc%11c%10c8C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C%11=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C9=O)s7)s6)s5)cc5c4c2C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C5=O)C(=O)N(CC(CCCCCCCCCC)CCCCCCCCCCCC)C3=O)s1,0.06,1,0.0,0.06,0.06
CCCCCCCCCCC(CCCCCCCC)CN1C=C2C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c3ccc(-c4cc5sc(-c6cccs6)cc5s4)s3)=C2C1=O,CCCCC(=O)OCC1(c2ccccc2)C2=CC=Cc3cccc4cccc5ccc6ccccc7cccc1c7c6c5c-4c3C2,4.6,3,2.0132891827388666,2.2,6.2
CCCCCCCCCCC(CCCCCCCC)CN1C=C2C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C(c3ccc(-c4cc5sc(-c6cccs6)cc5s4)s3)=C2C1=O,CCCCC(=O)OCC1(c2ccccc2)c2cccc3cccc4cccc5cccc6cccc1c6c-5c-4c-3c2,4.42,4,1.340282930329762,2.87,5.72
CCCCCCCCCCC(CCCCCCCC)CNC(=O)c1ccsc1-c1cnc(-c2sc(-c3cc4c(OCC(CCCCCCCC)CCCCCCCCCC)c5sccc5c(OCC(CCCCCCCC)CCCCCCCCCC)c4s3)cc2C(=O)NCC(CCCCCCCC)CCCCCCCCCC)cn1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,0.1,1,0.0,0.1,0.1
CCCCCCCCCCC(CCCCCCCC)COC(=O)/C(C#N)=C\c1cc2c(-c3cccs3)scc2s1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.865,4,0.3164911794452835,0.44,1.21
CCCCCCCCCCC(CCCCCCCC)COC(=O)Nc1cc(C)sc1-c1nc2sc(-c3sc(-c4cc5c(-c6ccc(CC(CC)CCCC)s6)c6sc(C)cc6c(-c6ccc(CC(CC)CCCC)s6)c5s4)cc3NC(=O)OCC(CCCCCCCC)CCCCCCCCCC)nc2s1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,12.9,1,0.0,12.9,12.9
CCCCCCCCCCC(CCCCCCCC)COC(=O)Nc1ccsc1-c1cnc(-c2sc(-c3cc4c(OCC(CCCCCCCC)CCCCCCCCCC)c5sccc5c(OCC(CCCCCCCC)CCCCCCCCCC)c4s3)cc2NC(=O)OCC(CCCCCCCC)CCCCCCCCCC)cn1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,6.550000000000001,2,1.909188309203678,5.2,7.9
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)s4)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCCC)c(C)s1,CCCCC(CCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccc(P(=O)(c8ccc(-c9cc%10c%11c(ccc%12c%13ccc%14c%15c(ccc(c9c%11%12)c%15%13)C(=O)N(C(CCCC)CCCC)C%14=O)C(=O)N(C(CCCC)CCCC)C%10=O)cc8)c8ccc(-c9cc%10c%11c(ccc%12c%13ccc%14c%15c(ccc(c9c%11%12)c%15%13)C(=O)N(C(CCCC)CCCC)C%14=O)C(=O)N(C(CCCC)CCCC)C%10=O)cc8)cc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCC)CCCC)C5=O,11.01,1,0.0,11.01,11.01
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)s4)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCCC)c(C)s1,CCCCC(CCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccc(P(=S)(c8ccc(-c9cc%10c%11c(ccc%12c%13ccc%14c%15c(ccc(c9c%11%12)c%15%13)C(=O)N(C(CCCC)CCCC)C%14=O)C(=O)N(C(CCCC)CCCC)C%10=O)cc8)c8ccc(-c9cc%10c%11c(ccc%12c%13ccc%14c%15c(ccc(c9c%11%12)c%15%13)C(=O)N(C(CCCC)CCCC)C%14=O)C(=O)N(C(CCCC)CCCC)C%10=O)cc8)cc7)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCC)CCCC)C5=O,9.67,1,0.0,9.67,9.67
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)s4)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCCC)c(C)s1,CCCCC(CCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccc8c9c7ccc[n+]9[Al-3]79(O8)(Oc8ccc(-c%10cc%11c%12c(ccc%13c%14ccc%15c%16c(ccc(c%10c%12%13)c%16%14)C(=O)N(C(CCCC)CCCC)C%15=O)C(=O)N(C(CCCC)CCCC)C%11=O)c%10ccc[n+]7c8%10)Oc7ccc(-c8cc%10c%11c(ccc%12c%13ccc%14c%15c(ccc(c8c%11%12)c%15%13)C(=O)N(C(CCCC)CCCC)C%14=O)C(=O)N(C(CCCC)CCCC)C%10=O)c8ccc[n+]9c78)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCC)CCCC)C5=O,7.82,1,0.0,7.82,7.82
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)s4)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCCC)c(C)s1,CCCCC(CCCC)n1c(=O)c2ccc3c4ccc5c(=O)n(C(CCCC)CCCC)c(=O)c6cc7c8c9cc%10c(=O)n(C(CCCC)CCCC)c(=O)c%11cc(-c%12ccc%13c%14c%12ccc[n+]%14[Al-3]%12%14(O%13)(Oc%13ccc(-c%15cc%16c(=O)n(C(CCCC)CCCC)c(=O)c%17cc%18c%19c%20cc%21c(=O)n(C(CCCC)CCCC)c(=O)c%22ccc%23c%24ccc%25c(=O)n(C(CCCC)CCCC)c(=O)c%26cc(c%19c%19cc%27c(=O)n(C(CCCC)CCCC)c(=O)c%28ccc%29c%15c(c%16%17)c%18c%19c%29c%28%27)c(c%24c%25%26)c%20c%23c%22%21)c%15ccc[n+]%12c%13%15)Oc%12ccc(-c%13cc%15c(=O)n(C(CCCC)CCCC)c(=O)c%16cc%17c%18c%19cc%20c(=O)n(C(CCCC)CCCC)c(=O)c%21ccc%22c%23ccc%24c(=O)n(C(CCCC)CCCC)c(=O)c%25cc(c%18c%18cc%26c(=O)n(C(CCCC)CCCC)c(=O)c%27ccc%28c%13c(c%15%16)c%17c%18c%28c%27%26)c(c%23c%24%25)c%19c%22c%21%20)c%13ccc[n+]%14c%12%13)c%12c%13ccc%14c(=O)n(C(CCCC)CCCC)c(=O)c%15cc(c8c8cc(c1=O)c2c3c8c7c4c56)c(c%13c%14%15)c9c%12c%11%10,9.54,1,0.0,9.54,9.54
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4cc(CC(CCCCCC)CCCCCCCC)c(-c5ccc(-c6c(F)c(F)c(-c7ccc(C)s7)c7nsnc67)s5)s4)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCCC)c(C)s1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2cc4c(cc21)-c1sc(/C=C2\C(=O)c5cc(Cl)c(Cl)cc5C2=C(C#N)C#N)cc1C4(CCCCCCCC)CCCCCCCC)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C2\C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,6.19,1,0.0,6.19,6.19
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4sccc4CC(CCCCCC)CCCCCCC)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4cccs4)c4nsnc34)s2)s1,CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(c(-c7ccc(C(=C(c8ccc(-c9cc%10c%11ccc%12c%13c(ccc(c%14ccc%15c(c9C(=O)N(C(CCCCCC)CCCCCC)C%15=O)c%14%10)c%13%11)C(=O)N(C(CCCCCC)CCCCCC)C%12=O)cc8)c8ccc(-c9cc%10c%11ccc%12c%13c(ccc(c%14ccc%15c(c9C(=O)N(C(CCCCCC)CCCCCC)C%15=O)c%14%10)c%13%11)C(=O)N(C(CCCCCC)CCCCCC)C%12=O)cc8)c8ccc(-c9cc%10c%11ccc%12c%13c(ccc(c%14ccc%15c(c9C(=O)N(C(CCCCCC)CCCCCC)C%15=O)c%14%10)c%13%11)C(=O)N(C(CCCCCC)CCCCCC)C%12=O)cc8)cc7)cc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,6.08,1,0.0,6.08,6.08
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4sccc4CC(CCCCCC)CCCCCCC)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4cccs4)c4nsnc34)s2)s1,CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(c(-c7ccc8c(c7)-c7cc(-c9cc%10c%11ccc%12c%13c(ccc(c%14ccc%15c(c9C(=O)N(C(CCCCCC)CCCCCC)C%15=O)c%14%10)c%13%11)C(=O)N(C(CCCCCC)CCCCCC)C%12=O)ccc7C8=C7c8ccc(-c9cc%10c%11ccc%12c%13c(ccc(c%14ccc%15c(c9C(=O)N(C(CCCCCC)CCCCCC)C%15=O)c%14%10)c%13%11)C(=O)N(C(CCCCCC)CCCCCC)C%12=O)cc8-c8cc(-c9cc%10c%11ccc%12c%13c(ccc(c%14ccc%15c(c9C(=O)N(C(CCCCCC)CCCCCC)C%15=O)c%14%10)c%13%11)C(=O)N(C(CCCCCC)CCCCCC)C%12=O)ccc87)cc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,5.89,1,0.0,5.89,5.89
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4sccc4CC(CCCCCC)CCCCCCC)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4cccs4)c4nsnc34)s2)s1,CCCCCCC(CCCCCC)N1C(=O)c2ccc3c4ccc5c6c(cc(-c7ccc8c(c7)C7(c9ccccc9-c9ccccc97)c7cc(-c9cc%10c%11c(ccc%12c%13ccc%14c%15c(ccc(c9c%11%12)c%15%13)C(=O)N(C(CCCCCC)CCCCCC)C%14=O)C(=O)N(C(CCCCCC)CCCCCC)C%10=O)ccc7-8)c(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCC)CCCCCC)C5=O,9.5,2,0.0,9.5,9.5
CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4sccc4CC(CCCCCC)CCCCCCC)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4cccs4)c4nsnc34)s2)s1,CCCCCCCCCCC(CCCCCCCC)COC(=O)c1cc(-c2c(F)c(F)c(-c3cc(C(=O)OCC(CCCCCCCC)CCCCCCCCCC)c(-c4sccc4CC(CCCCCC)CCCCCCC)s3)c3nsnc23)sc1-c1cc(CC(CCCCCC)CCCCCCC)c(-c2ccc(-c3c(F)c(F)c(-c4cccs4)c4nsnc34)s2)s1,9.55,7,1.257542955812757,7.55,11.2
